"MSSubClass","MSZoning","LotArea","Street","LotShape","LandContour","Utilities","LotConfig","LandSlope","Neighborhood","Condition1","Condition2","BldgType","HouseStyle","OverallQual","OverallCond","YearRemodAdd","RoofStyle","RoofMatl","Exterior1st","Exterior2nd","MasVnrType","MasVnrArea","ExterQual","ExterCond","Foundation","BsmtQual","BsmtCond","BsmtExposure","BsmtFinType1","BsmtFinType2","BsmtFinSF2","BsmtUnfSF","TotalBsmtSF","Heating","HeatingQC","CentralAir","Electrical","LowQualFinSF","BsmtFullBath","BsmtHalfBath","FullBath","HalfBath","BedroomAbvGr","KitchenAbvGr","KitchenQual","Functional","Fireplaces","GarageType","GarageFinish","GarageArea","GarageQual","PavedDrive","WoodDeckSF","OpenPorchSF","EnclosedPorch","X3SsnPorch","ScreenPorch","PoolArea","MiscVal","MoSold","YrSold","SaleType","SaleCondition"
"20","RL",7832,"Pave","Reg","Lvl","AllPub","Inside","Gtl","Sawyer","Norm","Norm","1Fam","1Story",5,5,1968,"Hip","CompShg","HdBoard","HdBoard","None",0,"TA","TA","CBlock","TA","TA","No","GLQ","Unf",0,89,864,"GasA","Ex","Y","SBrkr",0,1,0,1,0,2,1,"TA","Typ",0,"Detchd","Unf",280,"TA","Y",226,0,0,0,0,0,0,5,2010,"WD","Normal"
"90","RL",7424,"Pave","IR1","Lvl","AllPub","Inside","Gtl","Sawyer","Norm","Norm","Duplex","SFoyer",5,5,1978,"Gable","CompShg","Plywood","Plywood","None",0,"TA","TA","CBlock","Gd","TA","Av","GLQ","Unf",0,0,1319,"GasA","TA","Y","SBrkr",0,1,0,1,0,3,1,"TA","Typ",2,"Attchd","Fin",591,"TA","Y",0,0,0,0,0,0,0,5,2010,"WD","Normal"
"60","RL",11227,"Pave","Reg","Lvl","AllPub","Inside","Gtl","Sawyer","Norm","Norm","1Fam","2Story",5,5,1968,"Gable","CompShg","HdBoard","HdBoard","None",0,"TA","Gd","CBlock","TA","Gd","No","Rec","ALQ",453,0,720,"GasA","Ex","Y","SBrkr",0,0,0,1,1,4,1,"TA","Typ",2,"Attchd","Unf",480,"TA","Y",192,38,0,0,0,0,0,3,2010,"WD","Normal"
"20","RL",20062,"Pave","IR1","Low","AllPub","Inside","Mod","ClearCr","Norm","Norm","1Fam","1Story",7,7,2001,"Hip","CompShg","Wd Sdng","Wd Sdng","None",0,"Gd","Gd","CBlock","Gd","TA","Gd","ALQ","Unf",0,328,1420,"GasA","Gd","Y","SBrkr",0,1,0,1,1,1,1,"TA","Typ",2,"Attchd","RFn",690,"TA","Y",496,0,0,0,0,0,0,4,2010,"WD","Normal"
"30","RL",9259,"Pave","Reg","Lvl","AllPub","Corner","Gtl","Sawyer","Feedr","Norm","1Fam","1Story",4,4,1950,"Gable","CompShg","Wd Sdng","Wd Sdng","None",0,"TA","TA","BrkTil","Fa","TA","No","Unf","Unf",0,660,660,"GasA","TA","N","SBrkr",0,0,0,1,0,2,1,"TA","Typ",0,"Detchd","Unf",440,"TA","N",80,0,0,0,0,0,0,6,2010,"WD","Normal"
"60","RL",17082,"Pave","IR1","Low","AllPub","CulDSac","Mod","ClearCr","Norm","Norm","1Fam","2Story",6,5,1992,"Gable","CompShg","VinylSd","VinylSd","BrkFace",288,"TA","TA","PConc","Gd","TA","Av","ALQ","Unf",0,153,1117,"GasA","Ex","Y","SBrkr",0,1,0,2,1,4,1,"Gd","Typ",1,"Attchd","Fin",522,"TA","Y",336,104,0,0,0,0,0,5,2010,"WD","Normal"
"50","RL",18600,"Pave","Reg","Lvl","AllPub","Inside","Gtl","Edwards","Norm","Norm","1Fam","1.5Fin",3,4,1990,"Gable","CompShg","Wd Sdng","Wd Sdng","None",0,"TA","TA","CBlock","TA","TA","Mn","BLQ","LwQ",684,0,972,"GasA","TA","Y","FuseA",0,0,1,2,0,4,1,"Fa","Typ",1,"Attchd","RFn",480,"TA","Y",0,0,60,0,0,0,450,6,2010,"WD","Normal"
"20","RL",11479,"Pave","Reg","Lvl","AllPub","Inside","Gtl","Edwards","Norm","Norm","1Fam","1Story",6,7,1987,"Gable","CompShg","Wd Sdng","Plywood","None",0,"TA","TA","CBlock","TA","TA","No","GLQ","Rec",387,172,663,"GasA","Ex","Y","SBrkr",0,1,0,1,0,3,1,"Gd","Typ",1,"Attchd","Unf",467,"TA","Y",0,52,52,0,0,0,0,6,2010,"WD","Normal"
"50","RL",9350,"Pave","Reg","Bnk","AllPub","Inside","Gtl","Edwards","Norm","Norm","1Fam","1.5Fin",4,6,1979,"Gable","CompShg","WdShing","Wd Shng","None",0,"TA","TA","CBlock","TA","Fa","No","LwQ","Unf",0,564,756,"GasA","Ex","Y","SBrkr",362,0,0,1,0,3,1,"TA","Typ",1,"Detchd","Unf",209,"Fa","Y",0,0,0,0,0,0,0,6,2010,"WD","Normal"
"20","RL",9525,"Pave","Reg","Lvl","AllPub","Inside","Gtl","Edwards","Norm","Norm","1Fam","1Story",5,7,1998,"Gable","CompShg","WdShing","Wd Shng","None",0,"TA","TA","CBlock","TA","TA","Av","BLQ","Unf",0,218,1172,"GasA","TA","Y","SBrkr",0,1,0,1,0,3,1,"TA","Typ",0,"Attchd","Fin",366,"TA","Y",240,0,0,0,0,0,0,6,2010,"WD","Normal"
"20","RL",17485,"Pave","IR2","Lvl","AllPub","Inside","Gtl","Edwards","Norm","Norm","1Fam","1Story",7,5,2010,"Gable","CompShg","VinylSd","VinylSd","Stone",96,"Gd","TA","PConc","Gd","TA","Gd","GLQ","Unf",0,162,1508,"GasA","Ex","Y","SBrkr",0,1,0,1,0,1,1,"Gd","Typ",2,"Attchd","RFn",572,"TA","Y",0,0,0,0,0,0,0,1,2010,"Con","Partial"
"20","RL",11200,"Pave","IR1","Lvl","AllPub","CulDSac","Gtl","Edwards","Norm","Norm","1Fam","1Story",5,3,1964,"Gable","CompShg","Wd Sdng","Wd Sdng","None",0,"TA","Fa","CBlock","TA","TA","Mn","Unf","Unf",0,1250,1250,"GasA","Ex","Y","SBrkr",0,0,0,2,0,3,1,"TA","Typ",0,"Detchd","Unf",504,"TA","N",0,144,0,0,0,0,0,6,2010,"COD","Normal"
"20","RL",11980,"Pave","Reg","Low","AllPub","Inside","Mod","SawyerW","Norm","Norm","1Fam","1Story",7,5,1987,"Gable","CompShg","Plywood","Plywood","BrkFace",177,"Gd","TA","CBlock","Gd","TA","Gd","GLQ","Unf",0,0,1433,"GasA","Ex","Y","SBrkr",0,1,0,1,1,1,1,"Gd","Typ",2,"Attchd","RFn",528,"Gd","Y",0,278,0,0,266,0,0,6,2010,"WD","Normal"
"60","RL",12361,"Pave","IR1","Lvl","AllPub","CulDSac","Gtl","SawyerW","Norm","Norm","1Fam","2Story",6,7,1993,"Gable","CompShg","VinylSd","VinylSd","BrkFace",85,"Gd","Gd","PConc","Gd","TA","No","GLQ","Unf",0,86,946,"GasA","Ex","Y","SBrkr",0,0,1,2,1,3,1,"Gd","Typ",1,"2Types","RFn",1017,"TA","Y",450,92,0,0,0,0,0,5,2010,"WD","Normal"
"20","RL",7360,"Pave","Reg","Lvl","AllPub","Inside","Gtl","CollgCr","Norm","Norm","1Fam","1Story",7,5,2010,"Gable","CompShg","VinylSd","VinylSd","Stone",80,"Gd","TA","PConc","Gd","TA","No","GLQ","Unf",0,1198,1222,"GasA","Ex","Y","SBrkr",0,0,0,2,0,2,1,"Gd","Typ",0,"Attchd","RFn",615,"TA","Y",0,54,0,0,0,0,0,3,2010,"WD","Normal"
"50","RL",14235,"Pave","IR1","Lvl","AllPub","Inside","Gtl","SawyerW","Norm","Norm","1Fam","1.5Fin",6,8,1993,"Gable","CompShg","Wd Sdng","Plywood","None",0,"TA","TA","PConc","Fa","Gd","No","Unf","Unf",0,676,676,"GasA","TA","Y","SBrkr",0,0,0,2,0,3,1,"TA","Typ",0,"Detchd","Unf",484,"TA","N",0,59,0,0,0,0,0,3,2010,"WD","Normal"
"85","RL",11105,"Pave","Reg","Lvl","AllPub","Corner","Gtl","CollgCr","Norm","Norm","1Fam","SFoyer",5,5,1996,"Gable","CompShg","VinylSd","VinylSd","None",0,"TA","Gd","PConc","Gd","Fa","Av","GLQ","Unf",0,0,870,"GasA","Gd","Y","SBrkr",0,1,0,1,0,2,1,"TA","Typ",0,"Attchd","Unf",580,"Gd","Y",71,0,0,0,0,0,0,7,2010,"WD","Normal"
"60","RL",9337,"Pave","IR1","Lvl","AllPub","Inside","Gtl","CollgCr","Norm","Norm","1Fam","2Story",7,5,1998,"Gable","CompShg","VinylSd","VinylSd","None",0,"TA","TA","PConc","Gd","TA","No","ALQ","Unf",0,525,878,"GasA","Ex","Y","SBrkr",0,0,0,2,1,3,1,"TA","Typ",1,"Attchd","RFn",513,"TA","Y",0,39,0,0,0,0,0,4,2010,"WD","Normal"
"20","RL",15240,"Pave","IR1","Lvl","AllPub","FR2","Gtl","CollgCr","Norm","Norm","1Fam","1Story",5,8,2004,"Gable","CompShg","CemntBd","CmentBd","None",0,"Gd","Gd","CBlock","Gd","TA","No","GLQ","Rec",688,140,1026,"GasA","Ex","Y","SBrkr",0,1,0,1,1,3,1,"TA","Typ",0,"Attchd","Unf",308,"TA","Y",316,85,0,0,0,0,0,6,2010,"WD","Normal"
"20","RL",7480,"Pave","Reg","Lvl","AllPub","Inside","Gtl","CollgCr","Norm","Norm","1Fam","1Story",5,6,1972,"Gable","CompShg","Wd Sdng","Wd Sdng","None",0,"TA","TA","CBlock","TA","TA","Av","ALQ","Unf",0,396,876,"GasA","TA","Y","SBrkr",0,1,0,1,0,3,1,"TA","Typ",0,"Detchd","Unf",484,"TA","Y",0,0,0,0,0,0,0,6,2010,"WD","Normal"
"20","RL",10389,"Pave","Reg","Lvl","AllPub","Inside","Gtl","CollgCr","Norm","Norm","1Fam","1Story",8,5,2003,"Hip","CompShg","CemntBd","CmentBd","BrkFace",320,"Gd","TA","PConc","Gd","TA","No","GLQ","Unf",0,296,1978,"GasA","Ex","Y","SBrkr",0,1,0,2,1,3,1,"Gd","Typ",1,"Attchd","RFn",850,"TA","Y",188,25,0,0,0,0,0,5,2010,"WD","Normal"
"60","RL",9375,"Pave","Reg","Lvl","AllPub","Inside","Gtl","CollgCr","Norm","Norm","1Fam","2Story",7,5,1997,"Gable","CompShg","VinylSd","VinylSd","None",0,"Gd","TA","PConc","Gd","TA","No","Unf","Unf",0,1040,1040,"GasA","Ex","Y","SBrkr",0,0,0,2,1,4,1,"Gd","Typ",1,"Attchd","Fin",621,"TA","Y",331,38,0,0,0,0,0,4,2010,"WD","Normal"
"120","RM",4435,"Pave","Reg","Lvl","AllPub","Inside","Gtl","CollgCr","Norm","Norm","TwnhsE","1Story",6,5,2003,"Gable","CompShg","VinylSd","VinylSd","BrkFace",170,"Gd","TA","PConc","Gd","TA","Av","GLQ","Unf",0,176,848,"GasA","Ex","Y","SBrkr",0,1,0,1,0,1,1,"Gd","Typ",0,"Attchd","Fin",420,"TA","Y",140,0,0,0,0,0,0,4,2010,"WD","Normal"
"30","RL",8777,"Pave","Reg","Lvl","AllPub","Inside","Mod","Edwards","Feedr","Norm","1Fam","1Story",3,6,2007,"Gable","CompShg","VinylSd","VinylSd","None",0,"TA","Gd","CBlock","TA","TA","No","Unf","Unf",0,0,0,"GasA","TA","N","SBrkr",0,0,0,1,0,2,1,"TA","Min1",0,"Detchd","Unf",240,"TA","N",0,0,0,0,0,0,0,4,2010,"ConLD","Normal"
"20","RL",8842,"Pave","Reg","Lvl","AllPub","Corner","Gtl","Edwards","Norm","Norm","1Fam","1Story",5,6,1954,"Gable","CompShg","VinylSd","VinylSd","None",0,"TA","Gd","CBlock","Fa","TA","No","Unf","Unf",0,381,381,"GasA","Ex","Y","SBrkr",0,0,0,1,0,3,1,"TA","Typ",0,"Detchd","Unf",319,"TA","Y",60,0,56,0,0,0,0,1,2010,"Oth","Abnorml"
"20","RL",10044,"Pave","IR1","Low","AllPub","CulDSac","Gtl","Edwards","Norm","Norm","1Fam","1Story",5,6,1968,"Gable","CompShg","MetalSd","MetalSd","None",0,"TA","TA","CBlock","Gd","TA","Gd","ALQ","Unf",0,126,1196,"GasA","TA","Y","SBrkr",0,1,0,1,0,3,1,"TA","Typ",0,"Attchd","RFn",336,"TA","Y",257,0,168,0,0,0,0,6,2010,"WD","Normal"
"50","RL",11792,"Pave","Reg","Lvl","AllPub","Inside","Gtl","Edwards","Norm","Norm","1Fam","1.5Fin",4,5,1950,"Gable","CompShg","VinylSd","VinylSd","None",0,"TA","TA","CBlock","TA","TA","No","Unf","Unf",0,744,744,"GasA","Ex","N","FuseF",0,0,0,1,0,2,1,"Fa","Typ",0,"Detchd","Unf",480,"TA","P",0,0,0,0,160,0,0,6,2010,"WD","Abnorml"
"80","RL",6305,"Pave","Reg","Lvl","AllPub","Inside","Gtl","Edwards","Norm","Norm","1Fam","SLvl",6,6,1975,"Gable","CompShg","Plywood","Plywood","None",0,"TA","TA","CBlock","TA","TA","Av","ALQ","Unf",0,480,1008,"GasA","TA","Y","SBrkr",0,1,0,1,0,3,1,"TA","Typ",1,"Detchd","Unf",352,"TA","Y",0,0,0,0,0,0,0,6,2010,"WD","Normal"
"20","RL",6410,"Pave","Reg","HLS","AllPub","Inside","Gtl","Edwards","Norm","Norm","1Fam","1Story",4,5,1958,"Hip","CompShg","WdShing","Wd Shng","None",0,"TA","TA","CBlock","TA","TA","No","Unf","Unf",0,960,960,"GasA","Ex","Y","SBrkr",0,0,0,1,0,3,1,"TA","Typ",0,"Detchd","Unf",0,"TA","Y",0,0,0,0,0,0,0,5,2010,"WD","Normal"
"30","RL",4853,"Pave","Reg","Bnk","AllPub","Inside","Gtl","SWISU","Artery","Norm","1Fam","1Story",5,6,1999,"Gable","CompShg","MetalSd","VinylSd","BrkFace",203,"TA","TA","BrkTil","TA","TA","Mn","Rec","Unf",0,974,1107,"GasA","Fa","N","FuseA",0,0,0,2,0,2,1,"Fa","Typ",1,"Detchd","Unf",260,"TA","Y",0,0,36,0,0,0,0,5,2010,"WD","Normal"
"30","RL",7890,"Pave","Reg","Lvl","AllPub","Corner","Gtl","SWISU","Norm","Norm","1Fam","1Story",6,6,1950,"Gable","CompShg","Wd Sdng","Wd Sdng","None",0,"TA","TA","CBlock","TA","TA","No","Rec","Unf",0,618,856,"GasA","TA","Y","SBrkr",0,1,0,1,0,2,1,"TA","Typ",1,"Detchd","Unf",399,"TA","Y",0,0,0,0,166,0,0,3,2010,"WD","Normal"
"90","RH",7200,"Pave","Reg","Lvl","AllPub","Inside","Gtl","SWISU","Norm","Norm","Duplex","2Story",4,6,1967,"Flat","Tar&Grv","Plywood","CBlock","None",0,"TA","TA","Slab","TA","TA","No","Unf","Unf",0,0,0,"GasA","TA","Y","SBrkr",0,0,0,3,0,6,2,"TA","Min2",0,"Detchd","Unf",0,"TA","Y",0,0,0,0,0,0,500,2,2010,"WD","Normal"
"50","RL",9839,"Pave","Reg","Lvl","AllPub","Inside","Gtl","SWISU","Feedr","Norm","1Fam","1.5Fin",5,2,1950,"Gable","CompShg","VinylSd","VinylSd","None",0,"TA","TA","PConc","TA","Fa","No","Unf","Unf",0,894,894,"GasA","Ex","Y","SBrkr",0,1,0,1,0,3,1,"TA","Typ",1,"Detchd","Unf",0,"TA","N",0,156,0,0,0,0,0,5,2010,"WD","Normal"
"50","RL",10452,"Pave","IR1","Lvl","AllPub","Inside","Gtl","Crawfor","Norm","Norm","1Fam","1.5Fin",7,6,1985,"Gable","CompShg","Wd Sdng","Wd Sdng","BrkFace",371,"Gd","Gd","BrkTil","Gd","TA","No","ALQ","BLQ",252,850,1528,"GasA","Ex","Y","SBrkr",0,1,0,1,1,4,1,"TA","Typ",2,"Attchd","Unf",312,"TA","Y",0,0,86,0,0,0,0,7,2010,"WD","Normal"
"90","RL",15600,"Pave","Reg","Lvl","AllPub","Inside","Gtl","Crawfor","Norm","Norm","Duplex","2Story",5,6,1991,"Gable","CompShg","VinylSd","VinylSd","BrkFace",430,"TA","Gd","CBlock","TA","TA","No","ALQ","Unf",0,657,1032,"GasA","Ex","Y","SBrkr",0,0,0,2,1,5,2,"TA","Typ",0,"Detchd","Unf",484,"TA","Y",0,0,0,0,0,0,0,3,2010,"WD","Normal"
"80","RL",19645,"Pave","IR1","Lvl","AllPub","FR2","Gtl","Crawfor","Norm","Norm","1Fam","SLvl",7,6,2007,"Gable","CompShg","VinylSd","VinylSd","BrkFace",44,"TA","TA","PConc","Gd","TA","No","GLQ","Unf",0,80,423,"GasA","Ex","Y","SBrkr",0,1,0,2,1,3,1,"Gd","Typ",0,"BuiltIn","RFn",473,"TA","Y",0,0,0,0,0,0,0,6,2010,"WD","Normal"
"120","RM",3907,"Pave","IR1","HLS","AllPub","Inside","Mod","Blueste","Norm","Norm","TwnhsE","1Story",8,6,1989,"Gable","CompShg","HdBoard","HdBoard","None",0,"Gd","TA","CBlock","Gd","TA","Gd","GLQ","Unf",0,235,982,"GasA","Gd","Y","SBrkr",0,1,0,1,0,1,1,"Gd","Typ",1,"Attchd","Fin",598,"TA","Y",141,36,0,0,0,0,0,4,2010,"WD","Normal"
"120","RM",3907,"Pave","IR1","HLS","AllPub","Inside","Mod","Blueste","Norm","Norm","TwnhsE","1Story",8,5,1989,"Gable","CompShg","HdBoard","HdBoard","None",0,"Gd","TA","CBlock","Gd","TA","Av","GLQ","Unf",0,1115,1191,"GasA","Gd","Y","SBrkr",0,0,0,2,0,2,1,"Gd","Typ",1,"Attchd","Unf",531,"TA","Y",112,81,0,0,0,0,0,3,2010,"WD","Normal"
"30","RM",8154,"Pave","Reg","Lvl","AllPub","Inside","Gtl","IDOTRR","Norm","Norm","1Fam","1Story",2,5,1950,"Gable","CompShg","Wd Sdng","Wd Sdng","None",0,"TA","TA","BrkTil","TA","TA","No","BLQ","Unf",0,0,480,"GasA","TA","Y","SBrkr",0,0,0,1,0,1,1,"TA","Typ",0,"Detchd","Unf",200,"Fa","N",0,0,0,0,0,0,0,4,2010,"ConLw","Normal"
"50","RM",9140,"Pave","Reg","HLS","AllPub","Inside","Gtl","IDOTRR","Norm","Norm","1Fam","1.5Fin",6,5,1975,"Gable","CompShg","Wd Sdng","Wd Sdng","None",0,"TA","TA","BrkTil","TA","TA","Mn","BLQ","Unf",0,321,629,"GasA","Fa","Y","SBrkr",0,0,0,1,0,2,1,"TA","Typ",0,"Detchd","Unf",625,"TA","Y",0,56,0,0,200,0,0,4,2010,"COD","Normal"
"30","C (all)",8712,"Grvl","Reg","Lvl","AllPub","Corner","Gtl","IDOTRR","Norm","Norm","1Fam","1Story",4,7,1950,"Hip","CompShg","Wd Sdng","Wd Sdng","None",0,"Fa","Fa","CBlock","TA","TA","No","Unf","Unf",0,756,756,"GasA","Gd","Y","SBrkr",0,0,0,1,0,3,1,"TA","Typ",0,"Detchd","RFn",330,"TA","N",0,0,265,0,0,0,0,6,2010,"WD","Alloca"
"120","RM",3811,"Pave","IR1","HLS","AllPub","Corner","Mod","Crawfor","Artery","Norm","TwnhsE","1Story",8,5,2005,"Hip","CompShg","CemntBd","CmentBd","Stone",186,"Gd","TA","PConc","Ex","TA","Gd","GLQ","Unf",0,221,1594,"GasA","Ex","Y","SBrkr",0,1,1,2,0,2,1,"Gd","Typ",1,"Attchd","Fin",525,"TA","Y",128,53,0,0,155,0,0,5,2010,"WD","Normal"
"60","RL",11050,"Pave","Reg","Lvl","AllPub","Inside","Gtl","Mitchel","Norm","Norm","1Fam","2Story",8,5,1999,"Gable","CompShg","VinylSd","VinylSd","None",0,"Gd","TA","PConc","Gd","TA","No","GLQ","Unf",0,434,1049,"GasA","Ex","Y","SBrkr",0,1,0,2,1,3,1,"Gd","Typ",1,"Attchd","Unf",741,"TA","Y",0,70,0,0,0,0,0,5,2010,"WD","Normal"
"80","RL",9620,"Pave","Reg","Lvl","AllPub","Inside","Gtl","Mitchel","Norm","Norm","1Fam","SLvl",6,7,1977,"Gable","CompShg","Plywood","Plywood","None",0,"TA","TA","CBlock","TA","TA","No","ALQ","Unf",0,564,1243,"GasA","TA","Y","SBrkr",0,0,1,2,0,3,1,"Gd","Typ",1,"Attchd","Unf",473,"TA","Y",375,26,0,0,0,0,80,5,2010,"WD","Normal"
"90","RL",12760,"Pave","IR1","Lvl","AllPub","Inside","Gtl","Mitchel","Norm","Norm","Duplex","1Story",6,5,1976,"Gable","CompShg","Plywood","Plywood","None",0,"TA","TA","CBlock","TA","TA","No","Unf","Unf",0,1958,1958,"GasA","TA","Y","SBrkr",0,0,0,3,0,5,2,"TA","Typ",0,"2Types","Unf",776,"TA","Y",0,0,0,0,0,0,0,3,2010,"ConLD","Normal"
"20","RL",11896,"Pave","IR1","Lvl","AllPub","Corner","Gtl","Timber","Norm","Norm","1Fam","1Story",7,5,2008,"Gable","CompShg","VinylSd","VinylSd","Stone",60,"Gd","TA","PConc","Gd","TA","No","GLQ","Unf",0,1258,1336,"GasA","Ex","Y","SBrkr",0,1,0,2,0,3,1,"Gd","Typ",1,"Attchd","Fin",660,"TA","Y",100,48,0,0,0,0,0,5,2010,"WD","Normal"
"20","RL",9803,"Pave","Reg","Lvl","AllPub","Inside","Gtl","Timber","Norm","Norm","1Fam","1Story",7,5,2010,"Gable","CompShg","VinylSd","VinylSd","None",0,"Gd","TA","PConc","Gd","TA","No","Unf","Unf",0,1214,1214,"GasA","Ex","Y","SBrkr",0,0,0,2,0,2,1,"Gd","Typ",0,"Attchd","RFn",520,"TA","Y",0,25,0,0,0,0,0,1,2010,"New","Partial"
"60","RL",9802,"Pave","Reg","Lvl","AllPub","Inside","Gtl","Timber","Norm","Norm","1Fam","2Story",5,5,2007,"Gable","CompShg","VinylSd","VinylSd","None",0,"TA","TA","PConc","Gd","TA","No","Unf","Unf",0,384,384,"GasA","Gd","Y","SBrkr",0,0,0,2,1,3,1,"TA","Typ",0,"BuiltIn","Fin",400,"TA","Y",100,0,0,0,0,0,0,4,2010,"WD","Normal"
"20","RL",15300,"Pave","Reg","Bnk","AllPub","Inside","Gtl","Mitchel","Norm","Norm","1Fam","1Story",5,5,1977,"Hip","CompShg","Plywood","HdBoard","None",0,"TA","TA","CBlock","TA","TA","No","Rec","Unf",0,1026,1068,"GasA","TA","Y","SBrkr",0,1,0,1,0,2,1,"TA","Typ",1,"Attchd","Unf",528,"TA","Y",0,0,0,0,0,0,0,6,2010,"WD","Normal"
"20","RL",10114,"Pave","Reg","Lvl","AllPub","Inside","Gtl","Mitchel","Norm","Norm","1Fam","1Story",5,5,2005,"Gable","CompShg","VinylSd","VinylSd","None",0,"TA","TA","PConc","Ex","TA","Av","Unf","Unf",0,1430,1430,"GasA","Ex","Y","SBrkr",0,0,0,2,0,3,1,"Gd","Typ",0,"Attchd","RFn",624,"TA","Y",0,0,0,0,0,0,0,3,2010,"WD","Normal"
"20","RL",11875,"Pave","Reg","Lvl","AllPub","Inside","Gtl","Mitchel","Norm","Norm","1Fam","1Story",5,5,1999,"Gable","CompShg","VinylSd","VinylSd","None",0,"TA","TA","PConc","Gd","TA","No","Unf","Unf",0,1344,1344,"GasA","Ex","Y","SBrkr",0,0,0,2,0,3,1,"TA","Typ",1,"Attchd","Unf",686,"TA","Y",328,0,0,0,0,0,0,6,2010,"WD","Normal"
"120","RM",2394,"Pave","Reg","Low","AllPub","Inside","Mod","MeadowV","Norm","Norm","Twnhs","1Story",5,6,1973,"Gable","CompShg","CemntBd","CmentBd","None",0,"TA","TA","CBlock","Gd","TA","Gd","GLQ","Unf",0,30,945,"GasA","Ex","Y","SBrkr",0,1,1,1,0,2,1,"TA","Typ",1,"Attchd","RFn",253,"TA","Y",174,0,56,0,108,0,0,5,2010,"WD","Normal"
"160","RM",1476,"Pave","Reg","Lvl","AllPub","Inside","Gtl","MeadowV","Norm","Norm","Twnhs","2Story",4,7,1970,"Gable","CompShg","CemntBd","CmentBd","None",0,"TA","TA","CBlock","TA","TA","No","GLQ","Unf",0,370,546,"GasA","Ex","Y","SBrkr",0,0,0,1,1,3,1,"TA","Typ",0,"Attchd","Unf",0,"TA","Y",200,26,0,0,0,0,0,3,2010,"WD","Normal"
"160","RM",1900,"Pave","Reg","Lvl","AllPub","Inside","Gtl","MeadowV","Norm","Norm","TwnhsE","2Story",4,4,1970,"Gable","CompShg","CemntBd","CmentBd","None",0,"TA","TA","CBlock","TA","TA","No","Unf","Unf",0,546,546,"GasA","Ex","Y","SBrkr",0,0,0,1,1,3,1,"TA","Typ",0,"Attchd","Unf",0,"TA","Y",0,0,0,0,0,0,0,6,2010,"WD","Normal"
"160","RM",1890,"Pave","Reg","Lvl","AllPub","Inside","Gtl","MeadowV","Norm","Norm","TwnhsE","2Story",4,6,1972,"Gable","CompShg","CemntBd","CmentBd","None",0,"TA","TA","CBlock","TA","TA","No","Rec","Unf",0,252,546,"GasA","TA","Y","SBrkr",0,0,0,1,1,3,1,"TA","Typ",0,"Attchd","Unf",286,"TA","Y",0,0,64,0,0,0,0,6,2010,"WD","Normal"
"20","RL",6953,"Pave","Reg","Lvl","AllPub","Inside","Gtl","Mitchel","Norm","Norm","1Fam","1Story",5,7,2004,"Gable","CompShg","VinylSd","VinylSd","None",0,"TA","Gd","CBlock","TA","TA","No","ALQ","Unf",0,395,864,"GasA","Ex","Y","SBrkr",0,0,0,1,0,3,1,"TA","Typ",0,"Detchd","Unf",352,"TA","Y",0,0,0,0,0,0,0,6,2010,"ConLD","Normal"
"20","RL",12887,"Pave","Reg","Lvl","AllPub","Inside","Gtl","Mitchel","Norm","Norm","1Fam","1Story",5,7,1984,"Gable","CompShg","VinylSd","VinylSd","None",0,"TA","TA","CBlock","Gd","TA","Mn","Rec","GLQ",590,36,833,"GasA","TA","Y","SBrkr",0,1,0,1,0,2,1,"Gd","Typ",0,"Attchd","Unf",495,"TA","Y",431,0,0,0,0,0,0,4,2010,"WD","Normal"
"90","RL",7700,"Pave","Reg","Lvl","AllPub","Inside","Gtl","Mitchel","Norm","Norm","Duplex","2Story",5,2,1986,"Gable","CompShg","HdBoard","HdBoard","None",0,"TA","Po","PConc","TA","TA","No","Unf","Unf",0,1216,1216,"GasA","Gd","Y","SBrkr",0,0,0,4,2,4,2,"TA","Typ",0,"Attchd","Unf",616,"TA","Y",200,0,0,0,0,0,600,2,2010,"WD","Normal"
"60","RL",10475,"Pave","Reg","Lvl","AllPub","Inside","Gtl","Mitchel","Norm","Norm","1Fam","2Story",5,5,1991,"Gable","CompShg","HdBoard","HdBoard","None",0,"TA","TA","PConc","Gd","TA","No","Rec","Unf",0,166,624,"GasA","Gd","Y","SBrkr",0,0,0,1,1,3,1,"TA","Typ",0,"Detchd","Unf",576,"TA","Y",22,0,0,0,0,0,0,3,2010,"WD","Normal"
"50","RL",10544,"Pave","IR1","Lvl","AllPub","Inside","Mod","Mitchel","Norm","Norm","1Fam","1.5Fin",5,5,1969,"Gable","CompShg","HdBoard","HdBoard","None",0,"TA","TA","CBlock","TA","TA","Av","BLQ","Unf",0,388,864,"GasA","TA","Y","SBrkr",0,0,0,2,0,5,1,"TA","Typ",0,"Attchd","Fin",275,"TA","Y",287,0,280,0,0,0,0,4,2010,"WD","Normal"
"20","RL",9892,"Pave","Reg","Lvl","AllPub","Inside","Mod","Mitchel","Norm","Norm","1Fam","1Story",8,5,1995,"Hip","CompShg","VinylSd","VinylSd","None",0,"Gd","Gd","PConc","Gd","Gd","Gd","GLQ","LwQ",284,54,1679,"GasA","Ex","Y","SBrkr",0,1,1,2,1,3,1,"Gd","Typ",2,"Attchd","Unf",482,"TA","Y",129,64,222,0,0,0,0,2,2010,"WD","Normal"
